대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증,자격증ID
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,생산자동화산업기사,
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,소방설비산업기사,T442
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,에너지관리산업기사,T516
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,위험물산업기사,T544
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기공사산업기사,T603
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,폐기물처리산업기사,T119
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기기능사,T605
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,공유압기능사,
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,공조냉동기계기능사,T239
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,금형기능사,T280
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,기계가공조립기능사,T286
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,생산자동화기능사,
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,설비보전기능사,T427
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,신재생에너지발전설비기능사,T493
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,에너지관리기능사,T512
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,발송배전기술사,T355
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,산업계측제어기술사,T409
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전기응용기술사,T611
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전자응용기술사,T639
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,신재생에너지발전설비기사,T494
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전기공사기사,T602
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전자계산기기사,T625
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전자기사,T632
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,신재생에너지발전설비산업기사,T496
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전기공사산업기사,T603
19,전기.전자,2,전자기기일반,1,전자제품개발 기획.생산,"전자공학,전자,전기공학,전기,응용소프트웨어공학,응용공학,신소재공학,반도체.세라믹공학,정보.통신공학,기계공학,기계,제어계측공학,정보 컴퓨터","상품 기획자,발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전자기기.제품개발기술자 및 연구원,전기안전기술자,전자 부품.제품 조립원,전자 부품.제품 생산기계 조작원",1921,전기산업기사,T609
